#Data from 2-8 MeV from https://arxiv.org/pdf/1106.0687.pdf
#Data from 1-1.75 MeV and 8.25-9.0 MeV created using polynomials given in that paper
1.00,2.97
1.25,2.27
1.50,1.82
1.75,1.50
2.00,1.26
2.25,1.08
2.50,0.894
2.75,0.777
3.00,0.641
3.25,0.536
3.50,0.439
3.75,0.346
4.00,0.282
4.25,0.220
4.50,0.166
4.75,0.125
5.00,0.0974
5.25,0.0747
5.50,0.0558
5.75,0.0411
6.00,0.0305
6.25,0.0198
6.50,0.0154
6.75,0.0109
7.00,0.00775
7.25,0.00447
7.50,0.00290
7.75,0.00178
8.00,0.00106
8.25,0.000947
8.50,0.000213
8.75,0.0000831
9.00,0.0000275
