#Data from https://arxiv.org/abs/1605.02047 extracted using dataThief
1.1002, 2.5013
1.1176, 2.4708
1.1264, 2.4708
1.1351, 2.4405
1.1439, 2.4405
1.1526, 2.4405
1.1613, 2.4405
1.1788, 2.4405
1.1876, 2.4405
1.1963, 2.4107
1.205, 2.3812
1.2138, 2.3519
1.2225, 2.3232
1.2313, 2.3232
1.2488, 2.2667
1.2575, 2.2389
1.2662, 2.2116
1.275, 2.2116
1.2837, 2.1844
1.2925, 2.1844
1.3012, 2.1844
1.3187, 2.1314
1.3274, 2.1314
1.3362, 2.1314
1.3449, 2.1314
1.3536, 2.1314
1.3624, 2.1053
1.3711, 2.0795
1.3886, 2.0795
1.3974, 2.0541
1.4061, 2.054
1.4148, 2.054
1.4236, 2.054
1.4323, 2.054
1.4411, 2.0289
1.4585, 2.0289
1.4673, 2.004
1.476, 2.004
1.4848, 2.004
1.4935, 1.9795
1.5022, 1.9795
1.511, 1.9795
1.5285, 1.9553
1.5372, 1.9553
1.5459, 1.9553
1.5547, 1.9313
1.5634, 1.9313
1.5722, 1.9313
1.5809, 1.9313
1.5984, 1.9313
1.6071, 1.9077
1.6159, 1.9077
1.6246, 1.9076
1.6333, 1.9076
1.6421, 1.9076
1.6508, 1.8843
1.6683, 1.8843
1.677, 1.8843
1.6858, 1.8612
1.6945, 1.8612
1.7033, 1.8612
1.712, 1.8612
1.7207, 1.8612
1.7382, 1.8384
1.7469, 1.8159
1.7557, 1.8159
1.7644, 1.8159
1.7732, 1.8159
1.7819, 1.7936
1.7907, 1.7717
1.8082, 1.75
1.8169, 1.75
1.8256, 1.7286
1.8344, 1.7286
1.8431, 1.7286
1.8519, 1.7075
1.8606, 1.7074
1.878, 1.7074
1.8868, 1.6865
1.8956, 1.6865
1.9043, 1.6659
1.913, 1.6659
1.9218, 1.6455
1.9304, 1.6254
1.948, 1.6254
1.9567, 1.6055
1.9655, 1.6055
1.9742, 1.6055
1.983, 1.5857
1.9917, 1.5857
2.0005, 1.5664
2.0179, 1.5664
2.0267, 1.5664
2.0354, 1.5472
2.0442, 1.5472
2.0529, 1.5472
2.0616, 1.5472
2.0704, 1.5283
2.0879, 1.5096
2.0966, 1.491
2.1053, 1.491
2.1141, 1.4727
2.1228, 1.4727
2.1316, 1.4727
2.1403, 1.4548
2.1578, 1.437
2.1665, 1.437
2.1753, 1.4194
2.184, 1.4194
2.1928, 1.4194
2.2015, 1.402
2.2102, 1.402
2.2277, 1.3849
2.2365, 1.3849
2.2452, 1.3679
2.2539, 1.3512
2.2627, 1.3512
2.2713, 1.3346
2.2802, 1.3346
2.2976, 1.3183
2.3064, 1.3022
2.3151, 1.2862
2.3239, 1.2705
2.3326, 1.2705
2.3414, 1.2705
2.3588, 1.2549
2.3676, 1.2549
2.3763, 1.2396
2.3851, 1.2396
2.3938, 1.2396
2.4025, 1.2396
2.4113, 1.2244
2.4288, 1.2094
2.4375, 1.2094
2.4463, 1.1945
2.455, 1.1945
2.4637, 1.18
2.4725, 1.18
2.4812, 1.1655
2.4987, 1.1513
2.5074, 1.1513
2.5162, 1.1372
2.5249, 1.1372
2.5337, 1.1372
2.5424, 1.1233
2.5511, 1.1233
2.5686, 1.1233
2.5774, 1.1095
2.5861, 1.0959
2.5948, 1.0959
2.6036, 1.0959
2.6122, 1.0959
2.6211, 1.0825
2.6385, 1.0693
2.6473, 1.0693
2.656, 1.0562
2.6648, 1.0433
2.6735, 1.0432
2.6823, 1.0305
2.6909, 1.0305
2.7085, 1.0305
2.7172, 1.0179
2.726, 1.0179
2.7347, 1.0054
2.7433, 1.0054
2.7522, 1.0054
2.7609, 0.9931
2.7784, 0.9931
2.7871, 0.9931
2.7959, 0.9809
2.8046, 0.9809
2.8134, 0.9689
2.8221, 0.9689
2.8308, 0.9689
2.8483, 0.9571
2.8571, 0.9571
2.8658, 0.9453
2.8746, 0.9453
2.8833, 0.9338
2.892, 0.9338
2.9008, 0.9223
2.9183, 0.9111
2.927, 0.8999
2.9357, 0.8999
2.9445, 0.8889
2.9532, 0.878
2.962, 0.878
2.9707, 0.878
2.9882, 0.8673
2.9969, 0.8567
3.0057, 0.8567
3.0144, 0.8462
3.0232, 0.8462
3.0319, 0.8462
3.0406, 0.8357
3.0581, 0.8256
3.0669, 0.8256
3.0756, 0.8256
3.0843, 0.8155
3.0931, 0.8155
3.1018, 0.8054
3.1106, 0.8054
3.128, 0.8054
3.1368, 0.7955
3.1455, 0.7955
3.1543, 0.7859
3.163, 0.7859
3.1718, 0.7859
3.1804, 0.7763
3.198, 0.7668
3.2067, 0.7668
3.2155, 0.7668
3.2242, 0.7574
3.2328, 0.7574
3.2417, 0.7481
3.2504, 0.7481
3.2679, 0.7389
3.2766, 0.7299
3.2854, 0.7299
3.2941, 0.7299
3.3029, 0.721
3.3115, 0.721
3.3204, 0.7121
3.3378, 0.7034
3.3466, 0.7034
3.3553, 0.7034
3.3641, 0.6947
3.3728, 0.6947
3.3815, 0.6863
3.3902, 0.6863
3.4078, 0.6696
3.4165, 0.6614
3.4253, 0.6533
3.434, 0.6533
3.4426, 0.6453
3.4515, 0.6453
3.4602, 0.6453
3.4777, 0.6374
3.4864, 0.6296
3.4952, 0.6296
3.5039, 0.6219
3.5127, 0.6219
3.5213, 0.6143
3.5389, 0.6068
3.5476, 0.6068
3.5564, 0.5994
3.5651, 0.5994
3.5739, 0.592
3.5826, 0.592
3.5913, 0.592
3.6088, 0.5848
3.6176, 0.5776
3.6263, 0.5776
3.635, 0.5706
3.6438, 0.5636
3.6524, 0.5636
3.6613, 0.5567
3.6787, 0.5499
3.6875, 0.5499
3.6962, 0.5431
3.705, 0.5431
3.7137, 0.5365
3.7225, 0.5299
3.7311, 0.5299
3.7487, 0.5234
3.7574, 0.5234
3.7662, 0.517
3.7749, 0.517
3.7835, 0.5107
3.7924, 0.5107
3.8011, 0.5044
3.8186, 0.4983
3.8274, 0.4983
3.8361, 0.4922
3.8448, 0.4922
3.8536, 0.4861
3.8622, 0.4802
3.8711, 0.4802
3.8885, 0.4743
3.8973, 0.4685
3.906, 0.4685
3.9148, 0.4685
3.9235, 0.4628
3.9322, 0.4628
3.9409, 0.4571
3.9585, 0.4515
3.9672, 0.446
3.976, 0.446
3.9847, 0.4405
3.9933, 0.4405
4.0022, 0.4351
4.0109, 0.4351
4.0284, 0.4245
4.0372, 0.4245
4.0459, 0.4194
4.0546, 0.4194
4.0634, 0.4142
4.0721, 0.4142
4.0809, 0.4092
4.0983, 0.4042
4.1071, 0.3992
4.1158, 0.3992
4.1246, 0.3942
4.1333, 0.3942
4.142, 0.3942
4.1508, 0.3895
4.1683, 0.38
4.177, 0.3754
4.1858, 0.3754
4.1945, 0.3708
4.2032, 0.3662
4.212, 0.3618
4.2207, 0.3573
4.2382, 0.353
4.2469, 0.353
4.2557, 0.3486
4.2644, 0.3444
4.2732, 0.3444
4.2819, 0.3402
4.2907, 0.3402
4.3082, 0.3319
4.3169, 0.3319
4.3256, 0.3277
4.3344, 0.3277
4.3431, 0.3237
4.3519, 0.3237
4.3606, 0.3197
4.378, 0.3159
4.3868, 0.3121
4.3956, 0.3121
4.4043, 0.3082
4.4131, 0.3082
4.4218, 0.3045
4.4304, 0.3007
4.448, 0.2971
4.4567, 0.2934
4.4655, 0.2934
4.4742, 0.2898
4.483, 0.2863
4.4917, 0.2863
4.5005, 0.2828
4.518, 0.2793
4.5267, 0.2759
4.5354, 0.2725
4.5442, 0.2725
4.5529, 0.2692
4.5617, 0.2659
4.5704, 0.2626
4.5878, 0.2594
4.5966, 0.2563
4.6054, 0.2563
4.6141, 0.253
4.6229, 0.253
4.6316, 0.25
4.6404, 0.2469
4.6578, 0.2439
4.6665, 0.2439
4.6753, 0.241
4.6841, 0.238
4.6928, 0.238
4.7015, 0.2351
4.7103, 0.2351
4.7278, 0.2322
4.7365, 0.2294
4.7452, 0.2294
4.754, 0.2266
4.7627, 0.2238
4.7715, 0.2211
4.7802, 0.2184
4.7976, 0.2157
4.8064, 0.2157
4.8152, 0.213
4.8239, 0.213
4.8327, 0.2104
4.8414, 0.2079
4.8589, 0.2053
4.8676, 0.2053
4.8763, 0.2028
4.8851, 0.2028
4.8939, 0.2003
4.9026, 0.2003
4.9113, 0.1979
4.9287, 0.1954
4.9376, 0.1931
4.9463, 0.1907
4.955, 0.1907
4.9638, 0.1884
4.9725, 0.1884
4.9813, 0.1861
4.9988, 0.1838
5.0075, 0.1838
5.0162, 0.1815
5.025, 0.1793
5.0337, 0.1793
5.0425, 0.1771
5.0512, 0.1771
5.0687, 0.1728
5.0774, 0.1707
5.0862, 0.1707
5.0949, 0.1686
5.1037, 0.1665
5.1124, 0.1665
5.1212, 0.1645
5.1386, 0.1625
5.1474, 0.1605
5.1561, 0.1605
5.1649, 0.1585
5.1736, 0.1585
5.1823, 0.1566
5.1911, 0.1547
5.2086, 0.1528
5.2173, 0.1528
5.2261, 0.1509
5.2348, 0.1491
5.2435, 0.1491
5.2523, 0.1472
5.261, 0.1454
5.2785, 0.1437
5.2873, 0.1419
5.296, 0.1419
5.3047, 0.1402
5.3135, 0.1384
5.3222, 0.1368
5.331, 0.1368
5.3484, 0.1334
5.3572, 0.1334
5.3659, 0.1318
5.3747, 0.1318
5.3834, 0.1302
5.3921, 0.1286
5.4009, 0.1286
5.4184, 0.1255
5.4271, 0.1255
5.4359, 0.1239
5.4445, 0.1239
5.4533, 0.1224
5.4621, 0.1209
5.4708, 0.1209
5.4883, 0.1179
5.4971, 0.1165
5.5058, 0.1165
5.5145, 0.1151
5.5232, 0.1137
5.532, 0.1137
5.5408, 0.1123
5.5583, 0.1096
5.567, 0.1096
5.5756, 0.1082
5.5845, 0.1069
5.5932, 0.1069
5.6019, 0.1056
5.6107, 0.1043
5.6282, 0.103
5.6369, 0.1018
5.6457, 0.1005
5.6543, 0.1005
5.6632, 0.0993
5.6719, 0.0993
5.6806, 0.0981
5.6981, 0.0969
5.7069, 0.0957
5.7156, 0.0945
5.7244, 0.0945
5.733, 0.0934
5.7418, 0.0922
5.7506, 0.0911
5.7681, 0.09
5.7768, 0.0889
5.7856, 0.0878
5.7943, 0.0867
5.803, 0.0867
5.8117, 0.0857
5.8205, 0.0846
5.838, 0.0836
5.8468, 0.0825
5.8555, 0.0815
5.8641, 0.0815
5.873, 0.0796
5.8817, 0.0786
5.8904, 0.0767
5.908, 0.0757
5.9167, 0.0748
5.9254, 0.0739
5.9342, 0.0739
5.9428, 0.073
5.9517, 0.0721
5.9604, 0.0721
5.9779, 0.0703
5.9866, 0.0695
5.9954, 0.0686
6.0041, 0.0686
6.0129, 0.0678
6.0216, 0.067
6.0304, 0.0661
6.0478, 0.0653
6.0566, 0.0645
6.0653, 0.0645
6.0741, 0.0637
6.0828, 0.063
6.0916, 0.0614
6.1003, 0.0614
6.1178, 0.0599
6.1265, 0.0599
6.1353, 0.0592
6.144, 0.0585
6.1528, 0.0578
6.1615, 0.0578
6.1702, 0.0571
6.1877, 0.0557
6.1965, 0.0557
6.2052, 0.055
6.214, 0.0543
6.2227, 0.0536
6.2314, 0.053
6.2402, 0.0523
6.2577, 0.0511
6.2664, 0.0504
6.2752, 0.0498
6.2839, 0.0492
6.2926, 0.0486
6.3014, 0.0486
6.3189, 0.0474
6.3276, 0.0474
6.3364, 0.0469
6.3451, 0.0463
6.3538, 0.0463
6.3626, 0.0457
6.3713, 0.0452
6.3888, 0.0441
6.3976, 0.0435
6.4062, 0.0435
6.415, 0.043
6.4238, 0.0425
6.4325, 0.0425
6.4413, 0.0419
6.4588, 0.0409
6.4675, 0.0409
6.4762, 0.0404
6.4849, 0.0399
6.4937, 0.0394
6.5025, 0.0394
6.5112, 0.039
6.5287, 0.038
6.5373, 0.0375
6.5462, 0.0371
6.5549, 0.0371
6.5636, 0.0366
6.5724, 0.0362
6.5812, 0.0357
6.5986, 0.0349
6.6074, 0.0349
6.616, 0.0344
6.6249, 0.034
6.6336, 0.0336
6.6423, 0.0336
6.6511, 0.0332
6.6686, 0.0324
6.6773, 0.032
6.6861, 0.0316
6.6947, 0.0312
6.7036, 0.0312
6.7123, 0.0308
6.721, 0.0304
6.7385, 0.0297
6.7473, 0.0297
6.756, 0.0293
6.7648, 0.029
6.7734, 0.0283
6.7822, 0.0283
6.791, 0.0279
6.8085, 0.0273
6.8172, 0.0263
6.826, 0.0256
6.8347, 0.0253
6.8435, 0.025
6.8521, 0.0247
6.8609, 0.0247
6.8784, 0.0241
6.8872, 0.0241
6.8959, 0.0235
6.9047, 0.0232
6.9134, 0.0229
6.9221, 0.0227
6.9308, 0.0227
6.9484, 0.0224
6.9571, 0.0221
6.9659, 0.0218
6.9746, 0.0216
6.9832, 0.0213
6.9921, 0.021
7.0008, 0.0208
7.0183, 0.0205
7.0271, 0.0203
7.0358, 0.02
7.0445, 0.0198
7.0533, 0.0195
7.062, 0.0193
7.0708, 0.0191
7.0883, 0.0186
7.097, 0.0171
7.1058, 0.0169
7.1145, 0.0165
7.1233, 0.0163
7.132, 0.0161
7.1408, 0.0161
7.1582, 0.0157
7.167, 0.0155
7.1757, 0.0153
7.1844, 0.0151
7.1932, 0.0149
7.202, 0.0147
7.2107, 0.0145
7.2282, 0.0144
7.2368, 0.0144
7.2457, 0.0142
7.2544, 0.0142
7.2631, 0.014
7.2719, 0.0138
7.2806, 0.0137
7.2981, 0.0133
7.3069, 0.0132
7.3155, 0.0119
7.3244, 0.0118
7.3331, 0.0117
7.3418, 0.0115
7.3506, 0.0114
7.3681, 0.0111
7.3769, 0.011
7.3856, 0.011
7.3942, 0.0108
7.4031, 0.0107
7.4118, 0.0106
7.4205, 0.0104
7.4381, 0.0102
7.4468, 0.0102
7.4555, 0.0102
7.4643, 9.9319e-3
7.4729, 9.3391e-3
7.4818, 9.2248e-3
7.4905, 9.112e-3
7.508, 8.8903e-3
7.5168, 8.7816e-3
7.5255, 8.6741e-3
7.5342, 8.568e-3
7.543, 8.4631e-3
7.5516, 8.3596e-3
7.5605, 8.2573e-3
7.5779, 8.0565e-3
7.5867, 7.9579e-3
7.5955, 7.8605e-3
7.6042, 7.7643e-3
7.6129, 7.7643e-3
7.6217, 7.7643e-3
7.6303, 7.6693e-3
7.6479, 7.4827e-3
7.6566, 7.3912e-3
7.6654, 7.3007e-3
7.6741, 7.2114e-3
7.6829, 7.1232e-3
7.6916, 7.036e-3
7.7004, 6.9499e-3
7.7179, 6.7809e-3
7.7266, 6.6979e-3
7.7353, 6.616e-3
7.7441, 6.535e-3
7.7528, 6.4551e-3
7.7616, 6.3761e-3
7.7703, 6.1449e-3
7.7877, 5.9955e-3
7.7966, 5.9221e-3
7.8053, 5.8496e-3
7.814, 5.7781e-3
7.8228, 5.7074e-3
7.8315, 5.6375e-3
7.8403, 5.5004e-3
7.8578, 5.301e-3
7.8665, 5.2361e-3
7.8753, 5.1721e-3
7.884, 5.0463e-3
7.8928, 4.9846e-3
7.9015, 4.8633e-3
7.9102, 4.8038e-3
7.9277, 4.687e-3
7.9365, 4.6296e-3
7.9452, 4.573e-3
7.954, 4.517e-3
7.9627, 4.4072e-3
7.9715, 4.3533e-3
7.9802, 4.3e-3
