#From table in https://arxiv.org/pdf/2012.09917.pdf
1.0000000,2.0250000
1.2500000,1.6580000
1.5000000,1.4710000
1.7500000,1.2960000
2.0000000,1.1010000
2.2500000,0.9190000
2.5000000,0.7642000
2.7500000,0.6357000
3.0000000,0.5146000
3.2500000,0.4146000
3.5000000,0.3209000
3.7500000,0.2488000
4.0000000,0.1938000
4.2500000,0.1462000
4.5000000,0.1079000
4.7500000,0.0819300
5.0000000,0.0637400
5.2500000,0.0494800
5.5000000,0.0378100
5.7500000,0.0284000
6.0000000,0.0209800
6.2500000,0.0150400
6.5000000,0.0109900
6.7500000,0.0079330
7.0000000,0.0054020
7.2500000,0.0033840
7.5000000,0.0020260
7.7500000,0.0011590
8.0000000,0.0005936
8.2500000,0.0002437
8.5000000,0.0001310
8.7500000,0.0000587
9.0000000,0.0000169
9.2500000,0.0000099
9.5000000,0.0000060
9.7500000,0.0000040
10.0000000,0.0000025
