#Data from https://journals.aps.org/prc/pdf/10.1103/PhysRevC.22.594
0.10,1.94
0.50,2.72
1.00,2.26
1.50,1.77
2.00,1.53
2.50,1.19
3.00,0.921
3.50,0.673
4.00,0.461
4.50,0.301
5.00,0.200
5.50,0.129
6.00,0.0769
6.50,0.0447
7.00,0.0251
7.50,0.0137
8.00,0.00730
8.50,0.00303
9.00,0.00195
9.50,0.00107
10.0,0.000583
10.5,0.000290
11.0,0.0000966
12.5,0.0000266
12.0,0.0000105
