#Data from https://arxiv.org/abs/1605.02047 extracted using dataThief
0.9952, 2.1581
1.0128, 2.1581
1.0216, 2.1317
1.0303, 2.1317
1.039, 2.1316
1.0478, 2.1316
1.0565, 2.1056
1.074, 2.1055
1.0827, 2.1055
1.0915, 2.1055
1.1002, 2.0798
1.109, 2.0798
1.1177, 2.0543
1.1265, 2.0292
1.1439, 2.0292
1.1527, 2.0291
1.1614, 2.0043
1.1702, 2.0043
1.1789, 1.9798
1.1876, 1.9556
1.1964, 1.9316
1.2139, 1.8388
1.2226, 1.8163
1.2314, 1.7941
1.2401, 1.7941
1.2488, 1.7721
1.2576, 1.7721
1.2663, 1.7505
1.2838, 1.729
1.2926, 1.7079
1.3013, 1.687
1.31, 1.6663
1.3188, 1.6663
1.3275, 1.6459
1.3363, 1.6459
1.3537, 1.6258
1.3625, 1.6059
1.3712, 1.6059
1.38, 1.5862
1.3887, 1.5862
1.3975, 1.5862
1.4062, 1.5668
1.4237, 1.5476
1.4324, 1.5476
1.4412, 1.5476
1.4499, 1.5476
1.4586, 1.5476
1.4674, 1.5287
1.4761, 1.5287
1.4936, 1.51
1.5023, 1.4915
1.511, 1.4915
1.5198, 1.4732
1.5286, 1.4732
1.5373, 1.4732
1.546, 1.4732
1.5635, 1.4552
1.5723, 1.4552
1.581, 1.4374
1.5897, 1.4374
1.5985, 1.4374
1.6072, 1.4374
1.616, 1.4198
1.6335, 1.4198
1.6421, 1.4198
1.6509, 1.4024
1.6597, 1.4024
1.6684, 1.4024
1.6772, 1.4024
1.6859, 1.3852
1.7034, 1.3852
1.7121, 1.3682
1.7208, 1.3682
1.7296, 1.3682
1.7383, 1.3515
1.7471, 1.3515
1.7558, 1.3515
1.7732, 1.3349
1.782, 1.3186
1.7908, 1.3186
1.7995, 1.3025
1.8083, 1.2865
1.817, 1.2865
1.8258, 1.2708
1.8432, 1.2708
1.8519, 1.2551
1.8607, 1.2551
1.8695, 1.2551
1.8782, 1.2399
1.8869, 1.2399
1.8957, 1.2398
1.9132, 1.2097
1.9219, 1.1949
1.9306, 1.1949
1.9394, 1.1803
1.9481, 1.1803
1.9569, 1.1658
1.9656, 1.1658
1.983, 1.1515
1.9918, 1.1375
2.0006, 1.1375
2.0093, 1.1235
2.0181, 1.1235
2.0268, 1.1098
2.0355, 1.1098
2.053, 1.0962
2.0618, 1.0962
2.0705, 1.0828
2.0793, 1.0695
2.088, 1.0695
2.0967, 1.0564
2.1055, 1.0564
2.123, 1.0435
2.1317, 1.0307
2.1404, 1.0181
2.1492, 1.0181
2.1579, 1.0057
2.1667, 1.0057
2.1754, 0.9933
2.1929, 0.9811
2.2016, 0.9811
2.2104, 0.9691
2.2191, 0.9691
2.2279, 0.9573
2.2366, 0.9573
2.2541, 0.934
2.2628, 0.9226
2.2716, 0.9113
2.2803, 0.9113
2.2891, 0.9002
2.2978, 0.9002
2.3065, 0.8891
2.324, 0.8675
2.3328, 0.8569
2.3415, 0.8569
2.3502, 0.8464
2.359, 0.8464
2.3677, 0.8464
2.3765, 0.8361
2.394, 0.8258
2.4027, 0.8258
2.4114, 0.8258
2.4202, 0.8157
2.4289, 0.8157
2.4377, 0.8056
2.4464, 0.7959
2.4639, 0.7765
2.4726, 0.7765
2.4814, 0.767
2.4901, 0.767
2.4989, 0.7576
2.5076, 0.7576
2.5163, 0.7576
2.5338, 0.7483
2.5426, 0.7391
2.5513, 0.7391
2.56, 0.7301
2.5688, 0.7301
2.5775, 0.7212
2.5863, 0.7212
2.6037, 0.7124
2.6125, 0.7037
2.6212, 0.7036
2.63, 0.6949
2.6387, 0.6865
2.6475, 0.6865
2.6562, 0.6781
2.6737, 0.6698
2.6824, 0.6698
2.6912, 0.6616
2.6999, 0.6616
2.7086, 0.6535
2.7174, 0.6535
2.7261, 0.6535
2.7436, 0.6455
2.7524, 0.6376
2.761, 0.6376
2.7698, 0.6298
2.7786, 0.6298
2.7873, 0.6221
2.7961, 0.6221
2.8135, 0.6145
2.8223, 0.607
2.831, 0.607
2.8397, 0.5996
2.8485, 0.5996
2.8573, 0.5922
2.866, 0.5922
2.8835, 0.5777
2.8921, 0.5777
2.901, 0.5707
2.9097, 0.5638
2.9184, 0.5569
2.9272, 0.55
2.9359, 0.5433
2.9534, 0.5367
2.9622, 0.5367
2.9708, 0.5301
2.9796, 0.5301
2.9884, 0.5236
2.9971, 0.5171
3.0059, 0.5109
3.0234, 0.5046
3.0321, 0.5046
3.0408, 0.4984
3.0496, 0.4984
3.0583, 0.4923
3.0671, 0.4923
3.0758, 0.4863
3.0933, 0.4804
3.102, 0.4804
3.1108, 0.4804
3.1195, 0.4745
3.1283, 0.4687
3.137, 0.4687
3.1457, 0.4628
3.1632, 0.4573
3.172, 0.4573
3.1807, 0.4517
3.1894, 0.4517
3.1982, 0.4461
3.2069, 0.4461
3.2157, 0.4407
3.2331, 0.4353
3.2419, 0.43
3.2506, 0.43
3.2594, 0.4247
3.2681, 0.4247
3.2769, 0.4195
3.2856, 0.4195
3.3031, 0.4093
3.3118, 0.4093
3.3206, 0.4043
3.3293, 0.4043
3.338, 0.3993
3.3468, 0.3993
3.3555, 0.3945
3.373, 0.3896
3.3818, 0.3849
3.3905, 0.3801
3.3992, 0.3801
3.408, 0.3709
3.4167, 0.3664
3.4255, 0.3618
3.443, 0.3575
3.4517, 0.3531
3.4604, 0.3531
3.4692, 0.3488
3.4779, 0.3445
3.4867, 0.3445
