# Data from https://arxiv.org/pdf/2103.01684.pdf
2.0,1.25
2.25,1.06
2.50,0.868
2.75,0.731
3.00,0.618
3.25,0.525
3.50,0.431
3.75,0.345
4.00,0.279
4.25,0.218
4.50,0.170
4.75,0.131
5.00,0.104
5.25,0.082
5.50,0.0613
5.75,0.0484
6.00,0.0369
6.25,0.0272
6.50,0.0206
6.75,0.0153
7.00,0.0108
7.25,0.00680
7.50,0.00440
7.75,0.00282
8.00,0.00154

